#node	identifier	domain_summary_url	annotation	other_names_and_aliases
CG14407	7227.FBpp0073806	https://smart.embl.de/smart/DDvec.cgi?smart=159:Pfam_Glutaredoxin(53|117)+	Glutaredoxin; Protein disulfide oxidoreductase activity; electron carrier activity. It is involved in the biological process described with: cell redox homeostasis; Belongs to the glutaredoxin family. Monothiol subfamily	32410,AAF48392.2,AAL89930.1,AY084192,BI589625,BcDNA:RH03087,CG14407,CG14407-PA,CG14407-RA,DmelCG14407,Dmel_CG14407,FBan0014407,FBgn0030584,FBgn0063666,FBpp0073806,FBtr0073989,Glutaredoxin,Grx5,NM_132746,NM_132746.2,NP_572974,NP_572974.1,Q8SXQ5,Q8SXQ5_DROME,Q9VY13,UPI000007BAAD,dme:Dmel_CG14407,uncharacterized protein
CG14715	7227.FBpp0081899	https://smart.embl.de/smart/DDvec.cgi?smart=138:SIGNAL(1|18)+Pfam_FKBP_C(34|127)+	Peptidyl-prolyl cis-trans isomerase activity; FK506 binding. It is involved in the biological process described with: protein folding; peptidyl-proline modification	41403,5.2.1.8,66530,AA697180,AAF54674.1,AAL68357.1,AAM12276.1,AW941967,AY075550,AY095183,BI619809,BcDNA:GM09283,BcDNA:RH50927,CG14715,CG14715-PA,CG14715-RA,DmelCG14715,Dmel_CG14715,EC 5.2.1.8,FBan0014715,FBgn0037930,FBgn0061376,FBgn0062478,FBpp0081899,FBtr0082423,NM_141844,NM_141844.3,NP_650101,NP_650101.1,Peptidylprolyl isomerase,Q9VGK3,Q9VGK3_DROME,UPI000007C1CB,dme:Dmel_CG14715,uncharacterized protein
CG15093	7227.FBpp0085821	https://smart.embl.de/smart/DDvec.cgi?smart=324:Pfam_F420_oxidored(30|121)+Pfam_NAD_binding_11(190|317)+	Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial; NAD binding; phosphogluconate dehydrogenase (decarboxylating) activity; 3-hydroxyisobutyrate dehydrogenase activity. It is involved in the biological process described with: cellular amino acid metabolic process; valine metabolic process; pentose-phosphate shunt	1.1.1.31,3-hydroxyisobutyrate dehydrogenase,37166,3HIDH_DROME,62836,AAF57638.2,AAF57639.2,AAL39202.2,AAM68444,ADV37218,AI108060,AI402055,AY069057,CG 15093,CG15093,CG15093-PA,CG15093-PB,CG15093-PE,CG15093-RA,CG15093-RB,CG15093-RE,CT34968,DmelCG15093,EC 1.1.1.31,FBan0015093,FBgn0034390,FBpp0085821,FBpp0085822,FBpp0292854,FBtr0086639,FBtr0086640,FBtr0303846,MTDROME15093,NM_001202043,NM_001202043.1,NM_137529,NM_137529.3,NM_166306,NM_166306.2,NP_001188972,NP_001188972.1,NP_611373,NP_611373.1,NP_725824,NP_725824.1,Q0E926,Q86R98,Q9V8M5,Q9V8M6,UPI0000124699,dme:Dmel_CG15093,uncharacterized protein, isoform E
CG16713	7227.FBpp0077236	https://smart.embl.de/smart/DDvec.cgi?smart=82:SIGNAL(1|19)+KU(23|81)+	RH15675p; Serine-type endopeptidase inhibitor activity. It is involved in the biological process described with: lateral inhibition	33591,AAF51077.1,ACN63497.1,ACN63498.1,BT072875,BT072876,CG16713,CG16713-PA,CG16713-RA,CT37195,DmelCG16713,Dmel_CG16713,FBan0016713,FBgn0031560,FBpp0077236,FBtr0077547,NM_134955,NM_134955.2,NP_608799,NP_608799.1,Q9VQT7,Q9VQT7_DROME,RH15675p,RH15676p,UPI000007FB8F,dme:Dmel_CG16713,uncharacterized protein
CG17556	7227.FBpp0082818	http://smart.embl.de/smart/DDt.cgi?smart=282:	annotation not available	42046,67087,AAF55370.1,AAL48117.1,ACY07077.1,AY070646,BI375006,BI589669,BT100172,CG17556,CG17556-PA,CG17556-PB,CG17556-RA,DmelCG17556,Dmel_CG17556,FBan0017556,FBgn0038462,FBpp0082818,FBtr0083375,LD10670p,NM_142324,NM_142324.1,NP_001262652,NP_001262652.1,NP_650581,NP_650581.1,Q8SZM8,Q9VEQ1,Q9VEQ1_DROME,UPI00000766AA,Uncharacterized protein, isoform A,Uncharacterized protein, isoform B,dme:Dmel_CG17556,uncharacterized protein, isoform B
CG18135	7227.FBpp0074812	https://smart.embl.de/smart/DDvec.cgi?smart=770:CBM_2(172|265)+Pfam_GDPD(458|744)+	Uncharacterized protein, isoform D; Phosphoric diester hydrolase activity; starch binding; myosin binding. It is involved in the biological process described with: multicellular organism reproduction; lipid metabolic process	40073,65353,AAF49202.2,AAL29046.1,AAO41236.1,AAO41237.1,AAO41238.1,ACV53060.1,ACV88443.1,ACV91639.1,AI513638,AW943810,AY061498,BH809436,BT099696,BT099784,BT099802,C7LAE6,C8VV38,C8VV56,CG18135,CG18135-PA,CG18135-PB,CG18135-PC,CG18135-PD,CG18135-PE,CG18135-RA,CG18135-RB,CG18135-RC,CG18135-RD,CG18135-RE,CL528004,CL705917,CZ474343,CZ474390,CZ474391,CZ476412,CZ477800,CZ487503,DmelCG18135,Dmel_CG18135,FBan0018135,FBgn0036837,FBpp0074809,FBpp0074810,FBpp0074811,FBpp0074812,FBpp0304897,FBtr0075042,FBtr0075043,FBtr0075044,FBtr0075045,FBtr0332651,NM_140825,NM_140825.2,NM_176346,NM_176346.1,NM_176347,NM_176347.1,NM_176348,NM_176348.1,NP_001262028,NP_649082,NP_649082.2,NP_788524,NP_788524.1,NP_788525,NP_788525.1,NP_788526,NP_788526.1,Q86BI9,Q86BI9_DROME,Q86BJ0,Q9VVV5,Q9VVV6,UPI0000007303,UPI0000007304,UPI0000007305,UPI000007D301,UPI000022866B,Uncharacterized protein, isoform D,dme:Dmel_CG18135,uncharacterized protein, isoform E
CG1814	7227.FBpp0087605	https://smart.embl.de/smart/DDvec.cgi?smart=548:Pfam_5_nucleotid(100|544)+	annotation not available	35984,61815,A1Z7V8,A1Z7V9,A1Z7V9_DROME,AAF58924.1,AAL13616.1,AAM71070.2,AAM71071.2,ACU00258.1,ACX61588.1,ACX94157.1,AFE85387.1,AI238776,AW941805,AY058387,BT089025,BT100047,BT100132,BT133334,C6SV33,CG1814,CG1814, isoform A,CG1814-PA,CG1814-PB,CG1814-PC,CG1814-RA,CG1814-RB,CG1814-RC,CZ486670,D0IQ94,DmelCG1814,Dmel_CG1814,FBan0001814,FBgn0033426,FBpp0087604,FBpp0087605,FBpp0087606,FBtr0088521,FBtr0088522,FBtr0088523,FI20020p1,NM_136655,NM_136655.3,NM_165679,NM_165679.2,NM_165680,NM_165680.2,NP_610499,NP_610499.2,NP_724800,NP_724800.1,NP_724801,NP_724801.2,Q7K3S2,UPI0000081182,UPI00001E0AE1,UPI000034E095,dme:Dmel_CG1814
CG18190	7227.FBpp0271746	https://smart.embl.de/smart/DDvec.cgi?smart=248:Pfam_CH(17|121)+COIL(152|182)+	FI16628p1; Microtubule binding	37179,A1ZBF1,A1ZBF1_DROME,AAF57623.2,ACP28224.1,AEV12234.1,BT082063,BT132859,C3KGJ8,CG18190,CG18190-PB,CG18190-RB,CS133179,CZ488136,DmelCG18190,Dmel_CG18190,FBan0018190,FBgn0034403,FBpp0271746,FBtr0273238,FI16628p1,NM_137540,NM_137540.2,NP_611384,NP_611384.2,UPI000191486B,dme:Dmel_CG18190,uncharacterized protein
CG18585	7227.FBpp0079139	https://smart.embl.de/smart/DDvec.cgi?smart=422:SIGNAL(1|16)+Pfam_Propep_M14(33|106)+Zn_pept(122|404)+	Uncharacterized protein, isoform A; Zinc ion binding; metallocarboxypeptidase activity. It is involved in the biological process described with: proteolysis	34041,AAF52537.1,AAL39279.1,AAV36866.1,AI238258,AW940542,AY069134,BT015981,CG18585,CG18585-PA,CG18585-PB,CG18585-RA,DmelCG18585,Dmel_CG18585,FBan0018585,FBgn0031929,FBpp0079139,FBtr0079516,M14.A11,NM_135288,NM_135288.3,NP_001260213,NP_001260213.1,NP_609132,NP_609132.1,Q5U1B1,Q8T0Q1,Q9VLZ2,Q9VLZ2_DROME,UPI0000083154,Uncharacterized protein, isoform A,Uncharacterized protein, isoform B,dme:Dmel_CG18585,uncharacterized protein, isoform B
CG18586	7227.FBpp0290125	https://smart.embl.de/smart/DDvec.cgi?smart=545:Pfam_AMP-binding(46|443)+Pfam_AMP-binding_C(451|528)+	Uncharacterized protein, isoform B; Catalytic activity. It is involved in the biological process described with: metabolic process	38659,AAF50737.2,AAY55237.1,BT022821,CG18586,CG18586-PB,CG18586-PC,CG18586-RA,CG18586-RB,CG18586-RC,CG5568,DmelCG18586,Dmel_CG18586,FBan0018586,FBgn0035642,FBpp0290125,FBpp0303952,FBtr0300903,FBtr0331562,IP13241p,NM_139736,NM_139736.2,NP_001261453,NP_647993,NP_647993.2,Q4V535,Q9VRQ5,Q9VRQ5_DROME,UPI000051D3DD,Uncharacterized protein, isoform B,dme:Dmel_CG18586,uncharacterized protein, isoform C
CG1890	7227.FBpp0085195	https://smart.embl.de/smart/DDvec.cgi?smart=110:Pfam_TBCA(9|95)+	Tubulin-specific chaperone A; Unfolded protein binding. It is involved in the biological process described with: tubulin complex assembly; Belongs to the TBCA family	43737,68578,AA264520,AAF57186.1,AAL28636.1,AI945655,AW941650,AY061088,CG1890,CG1890-PA,CG1890-RA,CZ467625,CZ467626,CZ469485,DmelCG1890,Dmel_CG1890,FBan0001890,FBgn0039869,FBpp0085195,FBtr0085836,NM_143628,NM_143628.2,NP_651885,NP_651885.1,Q9V9U7,Q9V9U7_DROME,Tubulin-specific chaperone A,UPI00000753DD,dme:Dmel_CG1890
CG2118	7227.FBpp0300203	https://smart.embl.de/smart/DDvec.cgi?smart=698:Pfam_Biotin_carb_N(26|135)+Pfam_ATP-grasp(150|319)+Biotin_carb_C(362|469)+Pfam_Biotin_lipoyl(624|691)+	CG2118, isoform A; CG2118 encodes the biotin-attachment subunit of the 3-methylcrotonyl-CoA carboxylase. It catalyzes the conversion of 3-methylcrotonyl-CoA to 3-methylglutaconyl-CoA, a critical step for leucine and isovaleric acid catabolism	3-methyl-crotonyl-CoA carboxylase,43750,6.4.1.4,AA821116,AAF57199.2,AAN14292.1,AAN71461.1,AAQ22562.1,AFH06708,AFH06709,AI519015,BI483018,BT001706,BT010093,CG2118,CG2118, isoform A,CG2118, isoform C,CG2118-PA,CG2118-PB,CG2118-PC,CG2118-PD,CG2118-RA,CG2118-RB,CG2118-RC,CG2118-RD,CZ478355,DmelCG2118,Dmel_CG2118,EC 6.4.1.4,FBan0002118,FBgn0039877,FBpp0085214,FBpp0085215,FBpp0300203,FBpp0300204,FBtr0085855,FBtr0085856,FBtr0307551,FBtr0307552,GM14617p,MCC,MTDROME02118,NM_001260462,NM_001260462.1,NM_001260463,NM_001260463.1,NM_143639,NM_143639.1,NM_170577,NM_170577.2,NP_001247391,NP_001247391.1,NP_001247392,NP_001247392.1,NP_651896,NP_651896.1,NP_733456,NP_733456.1,Q8I0S9,Q9V9T5,Q9V9T5_DROME,UPI00000752ED,UPI0000086564,dme:Dmel_CG2118,mcc
CG2852	7227.FBpp0071844	https://smart.embl.de/smart/DDvec.cgi?smart=205:SIGNAL(1|19)+Pfam_Pro_isomerase(32|189)+	Peptidyl-prolyl cis-trans isomerase; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	37591,5.2.1.8,63206,AAF46873.1,AAX33414.1,ADR66768.1,AI260670,BI365505,BT021266,BT125794,CG2852,CG2852-PA,CG2852-PD,CG2852-RA,CG2852-RB,DmelCG2852,Dmel_CG2852,E4NKJ7,EC 5.2.1.8,FBan0002852,FBgn0034753,FBpp0071844,FBtr0071933,NM_137851,NM_137851.3,NP_611695,NP_611695.1,NP_726217.2,Peptidyl-prolyl cis-trans isomerase,Q9W227,Q9W227_DROME,UPI00000787D9,dme:Dmel_CG2852
CG31635	7227.FBpp0303614	https://smart.embl.de/smart/DDvec.cgi?smart=1805:LRR(357|384)+LRR(416|443)+LRR(444|471)+LRR(1001|1028)+LRR(1057|1084)+LRR(1087|1114)+	annotation not available	33928,60083,A1A6R3,A8DYW2,AA802113,AAF52412.2,AAL28423.1,AAY55824.1,ABL75643.1,ABV53636.1,AY060875,BF486450,BF502783,BT023408,BT029584,BcDNA:GM03875,CG13768,CG13768-RA,CG13769,CG31635,CG31635-PA,CG31635-PB,CG31635-PC,CG31635-PD,CG31635-PE,CG31635-PF,CG31635-PG,CG31635-PH,CG31635-RA,CG31635-RB,CG31635-RC,CG31635-RD,CG31635-RE,CG31635-RF,CG31635-RG,CG31635-RH,CG:2L.3:tmp:26-RA,CT33252,CZ479872,CZ479873,CZ480431,CZ486750,DmelCG31635,Dmel_CG31635,FBan0031635,FBgn0031840,FBgn0031841,FBgn0047282,FBgn0051635,FBpp0078955,FBpp0112322,FBpp0303614,FBpp0303615,FBpp0303616,FBpp0303617,FBpp0303618,FBpp0303619,FBtr0079326,FBtr0113410,FBtr0331187,FBtr0331188,FBtr0331189,FBtr0331190,FBtr0331191,FBtr0331192,M9PCB8,M9PCB8_DROME,NM_001103632,NM_001103632.1,NM_164696,NM_164696.1,NP_001097102,NP_001097102.1,NP_001260135.1,NP_723197,NP_723197.1,Q9VMA9,UPI0000080E46,UPI00015CFD88,Uncharacterized protein, isoform C,dme:Dmel_CG31635,uncharacterized protein, isoform B
CG32441	7227.FBpp0289334	https://smart.embl.de/smart/DDvec.cgi?smart=227:SIGNAL(1|21)+TRANS(199|221)+	annotation not available	40396,A8E6M8,AAN12181.2,AAN12182.2,AAT94433.1,ABV82202.1,AI405945,BI483551,BT015204,BT030820,CG32441,CG32441-PC,CG32441-PD,CG32441-RC,CG32441-RD,CG7783,CZ484030,DmelCG32441,Dmel_CG32441,FBan0032441,FBgn0037103,FBgn0052441,FBpp0289334,FBpp0289335,FBtr0300057,FBtr0300058,NM_168925,NM_168925.2,NM_168926,NM_168926.2,NP_730661,NP_730661.2,NP_730662,NP_730662.2,Q6AWP4,Q8IPT0,Q8IPT0_DROME,Q8IPT1,UPI00004C5577,UPI0001914978,Uncharacterized protein, isoform C,dme:Dmel_CG32441,uncharacterized protein, isoform D
CG34325	7227.FBpp0111439	https://smart.embl.de/smart/DDvec.cgi?smart=179:LIM(7|58)+LIM(66|118)+LIM(126|177)+	Uncharacterized protein, isoform A; Zinc ion binding	32656,58990,AAF48655.3,AEQ05557.1,BT132655,CG18358,CG34325,CG34325-PA,CG34325-PB,CG34325-PC,CG34325-RA,DmelCG34325,Dmel_CG34325,FBgn0085354,FBpp0111439,FBtr0112527,MIP06432p1,NM_001103533,NM_001103533.1,NP_001097003,NP_001097003.1,NP_001285347.1,Q9VXC1,Q9VXC1_DROME,UPI00001E2B94,Uncharacterized protein, isoform A,Uncharacterized protein, isoform B,dme:Dmel_CG34325,uncharacterized protein, isoform A
CG3513	7227.FBpp0077238	https://smart.embl.de/smart/DDvec.cgi?smart=88:SIGNAL(1|24)+KU(27|87)+	IP03784p; Serine-type endopeptidase inhibitor activity	33590,AAF51078.1,AAY85087.1,BT023687,CG3513,CG3513-PA,CG3513-RA,DmelCG3513,Dmel_CG3513,FBan0003513,FBgn0031559,FBpp0077238,FBtr0077549,IP03784p,NM_134954,NM_134954.2,NP_608798,NP_608798.1,Q9VQT6,Q9VQT6_DROME,UPI000007534A,dme:Dmel_CG3513
CG3760	7227.FBpp0072299	https://smart.embl.de/smart/DDvec.cgi?smart=271:Pfam_CDV3(73|225)+	annotation not available	37987,63555,AA433248,AA950775,AAB81488.1,AAF47296.1,AAL48749.1,AAM70801.1,ADB57069.1,AEV66560.1,AF005857,AFH01420.1,AFH08266,AI945335,AQ024991,AQ025987,AQ026035,AY071127,BI212271,BT120148,BT132910,BT133354,CDV3_DROME,CG3760,CG3760-PA,CG3760-PB,CG3760-PC,CG3760-PD,CG3760-RA,CG3760-RB,CG3760-RC,CL527860,D2NUK5,DmelCG3760,FBan0003760,FBgn0022343,FBpp0072298,FBpp0072299,FBpp0301181,FBtr0072391,FBtr0072392,FBtr0309242,H0RNI8,H9XQA9,NM_001259584,NM_001259584.1,NM_138137,NM_138137.3,NM_166700,NM_166700.2,NP_001246513,NP_001246513.1,NP_611981,NP_611981.2,NP_726501,NP_726501.1,O16052,Protein CDV3 homolog,Protein anon-2C9,Q8MMC4,Q8SZ44,Q9W0Y3,UPI0000075FBA,UPI000007DB33,anon-EST:fe2C9,anon-fast-evolving-2C9,anon-fe2C9,anon2C9,dme:Dmel_CG3760,unnamed
CG40045	7227.FBpp0110481	https://smart.embl.de/smart/DDvec.cgi?smart=168:UBCc(8|165)+	Uncharacterized protein, isoform A; Ubiquitin-protein transferase activity. It is involved in the biological process described with: protein polyubiquitination; Belongs to the ubiquitin-conjugating enzyme family	2.3.2.23,3355079,78204,AAL49196.1,ACX61600.1,AFH04568,AY071574,BI375562,BT100059,BcDNA:RE63412,CG40045,CG40045-PA,CG40045-PB,CG40045-PC,CG40045-PD,CG40045-RA,CG40045-RB,CG40045-RC,CG40045-RD,D3DME9,DmelCG40045,Dmel_CG40045,EAA46069.1,EC 2.3.2.23,FBan0040045,FBgn0047074,FBgn0058045,FBpp0110481,FBpp0293282,FBpp0303975,FBpp0303976,FBtr0111163,FBtr0304740,FBtr0331585,FBtr0331586,NM_001043175,NM_001043175.2,NM_001259968,NM_001259968.1,NP_001036640,NP_001036640.1,NP_001246897,NP_001246897.1,Q8SYG3,Q8SYG3_DROME,RE63412p,UPI0000074B79,UPI0001C47B6B,Uncharacterized protein, isoform A,dme:Dmel_CG40045,uncharacterized protein, isoform A
CG43090	7227.FBpp0293416	http://smart.embl.de/smart/DDt.cgi?smart=169:	annotation not available	12798122,AFH07260,CG43090,CG43090-PA,CG43090-RA,DmelCG43090,Dmel_CG43090,FBgn0262536,FBpp0293416,FBtr0304876,M9NFY9,M9NFY9_DROME,NM_001258617,NM_001258617.1,NP_001245546,NP_001245546.1,UPI000237F738,Uncharacterized protein,dme:Dmel_CG43090,uncharacterized protein
CG4406	7227.FBpp0070333	https://smart.embl.de/smart/DDvec.cgi?smart=355:SIGNAL(1|24)+Pfam_Peptidase_C13(46|291)+	Putative GPI-anchor transamidase; Mediates GPI anchoring in the endoplasmic reticulum, by replacing a protein's C-terminal GPI attachment signal peptide with a pre-assembled GPI. During this transamidation reaction, the GPI transamidase forms a carbonyl intermediate with the substrate protein (By similarity)	2.6.-.-,31163,AAF45703.2,AAL89972.1,AL009192,AY089234,BF494091,C13.005,CAA15687.1,CG4406,CG4406-PA,CG4406-RA,DmelCG4406,EC 2.6.-.-,EG:133E12.3,FBan0004406,FBgn0023545,FBpp0070333,FBtr0070347,GPI8_DROME,NM_130612,NM_130612.3,NP_569968,NP_569968.2,O46047,PIG-K,Putative GPI-anchor transamidase,Q8T4E1,Q9W538,UPI00000071C1,dme:Dmel_CG4406
CG4586	7227.FBpp0070963	https://smart.embl.de/smart/DDvec.cgi?smart=677:Pfam_Acyl-CoA_ox_N(17|150)+Pfam_Acyl-CoA_dh_M(153|263)+Pfam_ACOX(489|674)+	Acyl-coenzyme A oxidase; acyl-CoA dehydrogenase activity; flavin adenine dinucleotide binding; acyl-CoA oxidase activity. It is involved in the biological process described with: fatty acid beta-oxidation	1.3.3.6,31641,58120,AAF46223.1,AAM49935.1,AI546097,AW943494,AY118566,Acyl-coenzyme A oxidase,CG4586,CG4586-PA,CG4586-RA,CZ483712,DmelCG4586,Dmel_CG4586,EC 1.3.3.6,FBan0004586,FBgn0029924,FBpp0070963,FBtr0071003,NM_132143,NM_132143.1,NP_572371,NP_572371.1,Q9W3U0,Q9W3U0_DROME,UPI00000777F6,dme:Dmel_CG4586
CG5189	7227.FBpp0289083	https://smart.embl.de/smart/DDvec.cgi?smart=125:Robl_LC7(7|95)+	Ragulator complex protein LAMTOR2 homolog; Regulator of the TOR pathway, a signaling cascade that promotes cell growth in response to growth factors, energy levels, and amino acids. As part of the Ragulator complex, may activate the TOR signaling cascade in response to amino acids	37122,62798,A8E6I2,AAF57685.1,AAR31126.1,ABV82156.1,ACL83153.1,ACM86249.1,B7YZK0,BI357433,BT011055,BT030774,BT058093,CG5189,CG5189-PA,CG5189-PB,CG5189-RA,CG5189-RB,CZ478957,CZ478958,DmelCG5189,FBan0005189,FBgn0034350,FBpp0085873,FBpp0289083,FBtr0086694,FBtr0299805,LTOR2_DROME,NM_001144227,NM_001144227.1,NM_137490,NM_137490.2,NM_166290,NM_166290.2,NP_001137699,NP_001137699.1,NP_611334,NP_611334.1,NP_725795,NP_725795.2,Q6NP73,Q9V8I2,Ragulator complex protein LAMTOR2 homolog,UPI0000124867,dme:Dmel_CG5189,dp14,p14
CG5377	7227.FBpp0083686	https://smart.embl.de/smart/DDvec.cgi?smart=278:Pfam_Abhydrolase_6(45|269)+	MIP26861p; Serine hydrolase activity	3.1.-.-,42645,AAF56005.1,AAM51120.1,ACH92416.1,ADN90227.1,AY119260,BI639973,BT044351,BT125667,CG5377,CG5377-PA,CG5377-RA,DmelCG5377,Dmel_CG5377,EC 3.1.-.-,FBan0005377,FBgn0038974,FBpp0083686,FBtr0084293,FI07666p,MIP26861p,NM_142795,NM_142795.3,NP_651052,NP_651052.1,Q8MRU8,Q9VD00,Q9VD00_DROME,S33.A92,UPI00000826ED,dme:Dmel_CG5377
CG5525	7227.FBpp0079992	https://smart.embl.de/smart/DDvec.cgi?smart=533:Pfam_Cpn60_TCP1(37|532)+	T-complex protein 1 subunit delta; Molecular chaperone; assists the folding of proteins upon ATP hydrolysis	34674,60718,AAF53210.1,AAM75077.1,AQ026471,AY128484,BI374369,BI575256,BZ665673,CCT4,CG5525,CG5525-PA,CG5525-RA,Cct4,DmelCG5525,Dmel_CG5525,FBan0005525,FBgn0032444,FBpp0079992,FBtr0080411,NM_135735,NM_135735.2,NP_609579,NP_609579.1,Q9VK69,Q9VK69_DROME,T-complex protein 1 subunit delta,TCP-1,Tcp-1delta,Tcp1-delta,UPI0000082964,dme:Dmel_CG5525
CG5590	7227.FBpp0084585	https://smart.embl.de/smart/DDvec.cgi?smart=412:Pfam_adh_short(10|209)+Pfam_SCP2(304|406)+	GH01709p; Oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor. It is involved in the biological process described with: metabolic process	43325,AAF56735.1,AAK77240.1,AI062486,AI513117,AY047508,CG5590,CG5590-PA,CG5590-RA,DmelCG5590,Dmel_CG5590,FBan0005590,FBgn0039537,FBpp0084585,FBtr0085215,GH01709p,NM_143321,NM_143321.2,NP_651578,NP_651578.1,Q9VB10,Q9VB10_DROME,UPI000007C07C,dme:Dmel_CG5590
CG5941	7227.FBpp0070832	https://smart.embl.de/smart/DDvec.cgi?smart=182:PUA(94|172)+	Malignant T-cell-amplified sequence 1 homolog; Regulates translation as part of a complex with DENR. Specifically required for translational re-initiation in mRNAs containing upstream open reading frames (uORFs). Not required for standard translational initiation. Regulates expression of a subset of gene products including mbc, InR and EcR; Belongs to the MCTS1 family	31536,58032,AAF46114.1,AAK93310.1,AFH07255,AI517986,AW943385,AX777296,AX777297,AY051886,CG5941,CG5941-PA,CG5941-PB,CG5941-RA,CG5941-RB,DmelCG5941,FBan0005941,FBgn0029833,FBgn0066845,FBgn0066846,FBpp0070832,FBpp0293887,FBtr0070867,FBtr0305344,MCTS1,MCTS1_DROME,Malignant T-cell-amplified sequence 1 homolog,Multiple copies in T-cell lymphoma 1 homolog,NM_001258612,NM_001258612.1,NM_132060,NM_132060.3,NP_001245541,NP_001245541.1,NP_572288,NP_572288.1,Q9W445,UPI000005E9CF,anon-WO03040301.150,anon-WO03040301.151,dme:Dmel_CG5941,malignant T cell amplified sequence 1, isoform B
CG6543	7227.FBpp0086769	https://smart.embl.de/smart/DDvec.cgi?smart=295:Pfam_ECH_2(52|232)+	CG6543, isoform A; enoyl-CoA hydratase activity. It is involved in the biological process described with: fatty acid beta-oxidation; Belongs to the enoyl-CoA hydratase/isomerase family	36536,4.2.1.17,62290,AA820505,AAF58326.1,AAF58327.1,AAO25016.1,BT003259,CG18645,CG6543,CG6543, isoform A,CG6543, isoform B,CG6543-PA,CG6543-PB,CG6543-RA,CG6543-RB,CL610214,DmelCG6543,Dmel_CG6543,EC 4.2.1.17,FBan0006543,FBgn0033878,FBgn0033879,FBpp0086769,FBpp0086770,FBtr0087643,FBtr0087644,LD24265p,MTDROME06543,NM_137066,NM_137066.3,NM_166014,NM_166014.2,NP_610910,NP_610910.1,NP_725332,NP_725332.1,Q7JR58,Q7JR58_DROME,UPI000000BF77,dme:Dmel_CG6543
CG6891	7227.FBpp0074402	https://smart.embl.de/smart/DDvec.cgi?smart=163:ADF(27|149)+	CG6891, isoform A; Actin binding	32865,59176,AAF48881.1,AAM52727.1,AAN09475.1,ACH92407.1,AI295342,AW944108,AY122215,B5RJ68,BH214645,BT044342,CG6891,CG6891, isoform A,CG6891-PA,CG6891-PB,CG6891-PC,CG6891-RA,CG6891-RB,DmelCG6891,Dmel_CG6891,FBan0006891,FBgn0030955,FBpp0074402,FBpp0074403,FBtr0074631,FBtr0074632,GEO10539p1,NM_133095,NM_133095.1,NM_167630,NM_167630.1,NP_001259689,NP_573323,NP_573323.1,NP_728196,NP_728196.1,Q8IQX5,Q8MQZ6,Q9VWQ7,Q9VWQ7_DROME,UPI000007BACB,UPI00000844DD,dme:Dmel_CG6891
CG7322	7227.FBpp0074425	https://smart.embl.de/smart/DDvec.cgi?smart=242:Pfam_KR(8|175)+	CG7322, isoform A; Oxidoreductase activity, acting on CH-OH group of donors. It is involved in the biological process described with: metabolic process	1.1.1.10,32880,AAF48896.1,AAL49301.1,AAO45189.1,AY071679,BI572522,BI628730,BT004833,CG7322,CG7322, isoform A,CG7322, isoform B,CG7322, isoform C,CG7322-PA,CG7322-PB,CG7322-PC,CG7322-RA,CG7322-RB,CZ490736,DmelCG7322,Dmel_CG7322,EC 1.1.1.10,FBan0007322,FBgn0030968,FBpp0074425,FBpp0302589,FBtr0074654,FBtr0310441,NM_133105,NM_133105.2,NP_001259693,NP_001259693.1,NP_001285416.1,NP_573333,NP_573333.2,Q8SYA6,Q9VWP2,Q9VWP2_DROME,RH57257p,UPI000000C4B5,dme:Dmel_CG7322
CG7394	7227.FBpp0288463	https://smart.embl.de/smart/DDvec.cgi?smart=128:TRANS(7|29)+DnaJ(75|128)+	Mitochondrial import inner membrane translocase subunit TIM14; Probable component of the PAM complex, a complex required for the translocation of transit peptide-containing proteins from the inner membrane into the mitochondrial matrix in an ATP-dependent manner. May act as a co-chaperone that stimulate the ATP-dependent activity (By similarity)	39294,AAF50050.2,AAL49060.1,ACL83288.1,AFH04388,AY071438,B7Z0G3,BE661990,BI366784,BcDNA:RE52392,CG7394,CG7394-PA,CG7394-PB,CG7394-PC,CG7394-PD,CG7394-RA,CG7394-RB,CG7394-RC,CG7394-RD,CZ469656,CZ469657,D.M.UKP,DmelCG7394,FBan0007394,FBgn0036173,FBgn0047099,FBpp0075829,FBpp0288463,FBpp0296928,FBpp0305417,FBtr0076098,FBtr0290024,FBtr0305648,FBtr0333215,NM_001144461,NM_001144461.1,NM_001259788,NM_001259788.1,NM_140218,NM_140218.3,NP_001137933,NP_001137933.1,NP_001246717,NP_001246717.1,NP_001261714.1,NP_648475,NP_648475.1,Q8SYM8,Q9VTJ8,TIM14_DROME,Tim14,UPI000007D5D1,UPI00001E1A74,dme:Dmel_CG7394
